,word,score,word_count
12022,cousin,0.0007122735323529621,2
12023,7000,-0.000706116118940372,1
12024,drones,-0.000706116118940372,1
12025,swarming.,-0.000706116118940372,1
12026,lung,0.00042325719112947506,3
12027,pollutants,0.00042325719112947506,1
12028,purely,0.00042325719112947506,1
12029,"cancers,",0.00042325719112947506,1
12030,"harvest,",-6.119693040545826e-05,1
12031,farm,-6.119693040545826e-05,1
12032,later;,-6.119693040545826e-05,1
12033,sooner...could,-6.119693040545826e-05,1
12034,resources...sad...very,-6.119693040545826e-05,1
12035,sad...,-6.119693040545826e-05,1
12036,millennials,-0.00044983653026974934,1
12037,african-american,-0.00044983653026974934,1
12038,controversial,-0.00044983653026974934,1
12039,tell.,-0.00044983653026974934,1
12040,innovation.,-0.00044983653026974934,1
12041,i’d,0.00022015532241615195,1
12042,options.,0.00022015532241615195,1
12043,skimmed,-0.0002643398803960887,1
12044,bore.,-0.0002643398803960887,1
12045,masters,-0.0002643398803960887,1
12046,slave,-0.0002643398803960887,1
12047,masters.,-0.0002643398803960887,1
12048,write.,-0.0002643398803960887,1
12049,friends.,0.00011358131412957089,3
12050,meaningful,-0.0003300273198467115,2
12051,"online,",-0.0006993136305891313,3
12052,youtube.,-0.0009454435889908079,1
12053,"influential,",-0.0009454435889908079,1
12054,convincing.,-0.0009454435889908079,1
12055,begging,-0.000792812708435425,1
12056,cigerattes,-7.600316652315087e-05,1
12057,prevention,0.0006774170626825556,2
12058,surged,0.0006774170626825556,1
12059,robin,0.0006774170626825556,1
12060,williams,0.0006774170626825556,1
12061,suciide.,0.0006774170626825556,1
12062,sucidal,0.0006774170626825556,1
12063,sucide,0.0006774170626825556,1
12064,zika.,0.0009332731749119224,1
12065,developments.,0.0009332731749119224,1
12066,microphely.,0.0009332731749119224,1
12067,bankia,-0.0011493814221770057,2
12068,unauthorized,-0.0011493814221770057,2
12069,"hotels,",-0.0011493814221770057,1
12070,luxuries.,-0.0011493814221770057,1
12071,cards,-0.0011493814221770057,1
12072,limelight,-0.0011493814221770057,1
12073,bailed,-0.0011493814221770057,1
12074,dollars.,-0.0011493814221770057,1
12075,birth.,0.0007836543175759895,1
12076,c-section.,0.0007836543175759895,1
12077,belly,0.0007836543175759895,1
12078,that!?,0.0006859690310034239,1
12079,correctly.,0.0006859690310034239,1
12080,unfathomable.,0.0006859690310034239,1
12081,"models,",-0.0017830163705936759,1
12082,characteristics,-0.0017830163705936759,1
12083,companies.,-0.0015381995244552133,2
12084,touch.,2.6343204614628726e-05,1
12085,lasting,0.0008882907746649633,3
12086,murder/suicide,-0.0003958787773747948,2
12087,proving,0.00040786698578064787,2
12088,sort.,-0.0003958787773747948,1
12089,taiwan.,0.0013451721979125372,1
12090,antoher,0.0013451721979125372,1
12091,heavily,0.0013451721979125372,1
12092,prayers.,0.0013451721979125372,1
12093,heading,0.0013451721979125372,1
12094,devestated,0.002075746890673713,1
12095,whomever,0.000524184985960782,2
12096,distressful,0.002075746890673713,1
12097,thinga,0.002075746890673713,1
12098,formed,0.0005908993148631225,1
12099,",i",0.0005908993148631225,1
12100,graze,0.0005908993148631225,1
12101,"issues,due",0.0005908993148631225,1
12102,"of,to",0.0005908993148631225,1
12103,mess!,0.0005908993148631225,1
12104,lof,8.000003308476758e-05,1
12105,"crop,",8.000003308476758e-05,1
12106,metric,8.000003308476758e-05,1
12107,subtropical,8.000003308476758e-05,1
12108,1950s,8.000003308476758e-05,1
12109,professor,8.000003308476758e-05,1
12110,pathology,8.000003308476758e-05,1
12111,davis,8.000003308476758e-05,1
12112,aleppo?,0.0010381372989966546,1
12113,texted,0.0010381372989966546,1
12114,(apparently,0.0010381372989966546,1
12115,government),0.0010381372989966546,1
12116,bombed!,0.0010381372989966546,1
12117,"torn,",0.0010381372989966546,1
12118,$40.,0.0010381372989966546,1
12119,"families,",0.0010381372989966546,1
12120,compose,-0.00015517993173034484,1
12121,over-rated.,-0.00015517993173034484,1
12122,"interest,",-0.00015517993173034484,1
12123,increase.,-0.00015517993173034484,1
12124,"opposition,",-0.00015517993173034484,1
12125,umbrella,-0.00015517993173034484,1
12126,funnel,-0.00015517993173034484,1
12127,monies,-0.00015517993173034484,1
12128,correct.,-0.00015517993173034484,1
12129,halfway.,-0.00015517993173034484,1
12130,detailing,8.26950936789217e-05,1
12131,crop,8.26950936789217e-05,1
12132,wrench,8.26950936789217e-05,1
12133,challenge.,8.26950936789217e-05,1
12134,days?,8.26950936789217e-05,1
12135,official.,-0.0006307544173205315,2
12136,peacekeeping,0.00041041458696175443,2
12137,kenyan,0.00041041458696175443,2
12138,reacted,0.00041041458696175443,1
12139,angrily,0.00041041458696175443,1
12140,u.n.,0.0004945776025659635,2
12141,dismiss,0.00041041458696175443,1
12142,22,-0.000672208426680451,1
12143,satellite,-1.4813506069989051e-05,2
12144,hrw,-0.000672208426680451,1
12145,(human,-0.000672208426680451,1
12146,watch),-0.000672208426680451,1
12147,meaningfully,0.0002929222478117784,1
12148,bounce,0.0002929222478117784,1
12149,move?,0.0002929222478117784,1
12150,city?,0.0002929222478117784,1
12151,hope?,0.0002929222478117784,1
12152,impossible.,0.0002929222478117784,1
12153,pacifist,0.0004836023684644412,1
12154,works.,0.0004836023684644412,1
12155,reversal,0.00046641079925090407,1
12156,fire.,0.0012008129609916473,3
12157,collapse,0.0006340073284385047,1
12158,kisii.,0.0006340073284385047,1
12159,distressed,5.589202046754361e-05,2
12160,searching,0.0006340073284385047,1
12161,missing.,0.0006340073284385047,1
12162,shouting,0.0006340073284385047,1
12163,remaining,0.0006340073284385047,1
12164,construction,0.0006340073284385047,1
12165,developers,0.0006340073284385047,1
12166,hiding.,0.0006340073284385047,1
12167,experts,0.0006340073284385047,1
12168,collapse.,0.0006340073284385047,1
12169,twenty-seven,0.0010320694190386348,1
12170,translates,0.0010320694190386348,1
12171,daughters',0.0010320694190386348,1
12172,image,0.0010320694190386348,1
12173,cracks,-0.0013371132612208687,1
12174,hates,-0.0013371132612208687,1
12175,hilarious.,-0.0013371132612208687,1
12176,"realistically,",-0.0013371132612208687,1
12177,should've,-0.0013371132612208687,1
12178,dislikes,-0.0013371132612208687,1
12179,would've,-0.0017881835754731887,3
12180,cps,-0.0013371132612208687,1
12181,everybody's,-0.0013371132612208687,1
12182,surfboard,-0.0006017473200662001,1
12183,shark.,-0.0006017473200662001,3
12184,"sudden,",-0.0006017473200662001,1
12185,"boom,",-0.0006017473200662001,1
12186,surf,-0.0006017473200662001,2
12187,surfer.,-0.0006017473200662001,1
12188,surfing.,-0.0006017473200662001,1
12189,selfies,-0.0017674541451621433,1
12190,"driving,",-0.0017674541451621433,2
12191,"goods.""",-0.0017674541451621433,1
12192,"bangladesh,",0.0005436650033061596,1
12193,dhaka,0.0005436650033061596,1
12194,million.,0.0005436650033061596,1
12195,underground,0.0005436650033061596,1
12196,dropping,0.0005436650033061596,1
12197,potable,0.0005436650033061596,1
12198,arsenic.,0.0005436650033061596,1
12199,meantime,0.0005436650033061596,2
12200,monsoon.,0.0005436650033061596,1
12201,guess????,0.0010053649000777416,1
12202,tennessee,0.0010053649000777416,1
12203,uncontrollable,0.0010053649000777416,1
12204,wildfires.,0.0010053649000777416,1
12205,matches,0.0010053649000777416,1
12206,jenners,-4.585972998484067e-05,1
12207,kardashians.,-4.585972998484067e-05,1
12208,dream!,-4.585972998484067e-05,1
12209,consume.,-4.585972998484067e-05,1
12210,sick?,-4.585972998484067e-05,1
12211,"informative,",-0.0006142673910411152,1
12212,creative,-0.0006142673910411152,1
12213,read?,-0.0006142673910411152,1
12214,purposes?,-0.0006142673910411152,1
12215,author's,-0.0006142673910411152,1
12216,genius,-0.0006142673910411152,1
12217,packing,-0.000309012209922912,1
12218,tracked,-0.0015569643395358904,1
12219,pieces.,-0.0015569643395358904,1
12220,celebrity.,-0.0015569643395358904,1
12221,cash.,-0.0015569643395358904,1
12222,kevin,-0.00014236509324897875,1
12223,"meaney,",-0.00014236509324897875,1
12224,standup,-0.00014236509324897875,1
12225,comedian,-0.00014236509324897875,1
12226,notoriety,-0.00014236509324897875,1
12227,1980’s,-0.00014236509324897875,1
12228,1990’s.,-0.00014236509324897875,1
12229,meaney,-0.00014236509324897875,1
12230,cbs,-0.00014236509324897875,1
12231,sitcom,-0.00014236509324897875,1
12232,"""uncle",-0.00014236509324897875,1
12233,"buck,""",-0.00014236509324897875,1
12234,season,-0.00014236509324897875,1
12235,"1990,",-0.00014236509324897875,1
12236,episode,-0.00014236509324897875,1
12237,"""saturday",-0.00014236509324897875,1
12238,johnny,-0.00014236509324897875,1
12239,carson,-0.00021764069912579646,3
12240,top-rated,-0.00014236509324897875,1
12241,bright,-0.00013733542769803837,2
12242,comedic,-0.00014236509324897875,1
12243,talents,-0.00014236509324897875,2
12244,careers,-0.00014236509324897875,1
12245,budding,-0.00014236509324897875,1
12246,comic,-0.00014236509324897875,1
12247,missed!,-0.00014236509324897875,1
12248,"dies,",-0.0003821495286911159,1
12249,"white),",-0.0003821495286911159,1
12250,"guide,",-0.0003821495286911159,1
12251,messade,-0.0009934832499857292,1
12252,unfortuanetly,-0.0009934832499857292,1
12253,vbnlind,-0.0009934832499857292,1
12254,tro,-0.0009934832499857292,1
12255,ofstuff,-0.0009934832499857292,1
12256,presenting,-0.0009934832499857292,1
12257,tuff,-0.0009934832499857292,1
12258,acknowldge,-0.0009934832499857292,1
12259,awareof,-0.0009934832499857292,1
12260,hits,0.00016561019714420884,1
12261,disorder.,-6.207785994421203e-05,3
12262,overnight,0.00016561019714420884,1
12263,stroke,0.00016561019714420884,1
12264,"highschool,",-0.0005688417809900178,1
12265,prostitute.,-0.0005688417809900178,1
12266,“friend”,-0.0005688417809900178,2
12267,rape.,-0.0005688417809900178,1
12268,whore,-0.0005688417809900178,1
12269,slut,-0.0005688417809900178,1
12270,peers.,-0.0005688417809900178,1
12271,nudes,-0.0005688417809900178,1
12272,ask.,-0.0005688417809900178,1
12273,appeal.,-0.0005688417809900178,1
12274,13.,-0.0005688417809900178,1
12275,could.,-0.0005688417809900178,1
12276,"wrists,",-0.0005688417809900178,1
12277,chest,-0.0005688417809900178,1
12278,cuts.,-0.0005688417809900178,1
12279,edge,-0.0005688417809900178,1
12280,invited,-0.0005688417809900178,1
12281,chat,-3.916513658879287e-06,2
12282,minions.,-0.0005688417809900178,1
12283,"shooter,",-0.0015086506342132586,1
12284,upheld,-0.0015086506342132586,1
12285,conviction,-0.0015086506342132586,1
12286,teen,-0.0015086506342132586,1
12287,played.,-0.0015086506342132586,1
12288,self-defense,-0.0015086506342132586,1
12289,world?,0.00015842028490927382,1
12290,more?,0.00027235807764100175,2
12291,"along,",0.00015842028490927382,1
12292,shortage,0.00015842028490927382,1
12293,"universal,",0.00015842028490927382,1
12294,examples,0.00015842028490927382,1
12295,animalistic,0.00015842028490927382,1
12296,indians,0.00015842028490927382,1
12297,underreported,-0.0010322796590420088,1
12298,perpetrators,-0.0010322796590420088,1
12299,unspoken,-0.0010322796590420088,1
12300,secret,-0.0010322796590420088,1
12301,movies.,-0.0010322796590420088,1
12302,art,-0.0010322796590420088,1
12303,imitates,-0.0010322796590420088,1
12304,vice,-0.0010322796590420088,1
12305,versa.,-0.0010322796590420088,1
12306,constanstly,-0.0007862205130065073,2
12307,ladys,-0.0007862205130065073,2
12308,ur,-0.0013576715911343248,1
12309,",it",-0.0013576715911343248,1
12310,thatu,-0.0013576715911343248,1
12311,carefully,-0.0013576715911343248,1
12312,guantanamo,-5.285835662183066e-05,2
12313,bay?,-5.285835662183066e-05,1
12314,interrogating,-5.285835662183066e-05,1
12315,assisting,-5.285835662183066e-05,1
12316,prisoners.,-5.285835662183066e-05,1
12317,physicians,-5.285835662183066e-05,1
12318,brunt,-5.285835662183066e-05,1
12319,bay.,-5.285835662183066e-05,1
12320,turmoil.,0.0003788014041765564,1
12321,examined,-1.7030199154911923e-05,1
12322,detailed.,-1.7030199154911923e-05,1
12323,rampage,-1.7030199154911923e-05,1
12324,ex-girlfriend's,-1.7030199154911923e-05,1
12325,concludes,-1.7030199154911923e-05,1
12326,nra,-1.7030199154911923e-05,1
12327,indonesia?,-6.10806089909488e-05,1
12328,motivated,-6.10806089909488e-05,1
12329,blamed.,-0.0005973942131042046,1
12330,blamed,-0.0009541736242510979,2
12331,empty,-0.0005973942131042046,1
12332,threats.,-0.0005973942131042046,1
12333,poach,0.00038629587037272966,1
12334,ivory.,0.00038629587037272966,2
12335,d,0.00038629587037272966,1
12336,trolling,0.00038629587037272966,1
12337,elephant.,0.00038629587037272966,1
12338,tusks,0.00038629587037272966,1
12339,permantely,0.00038629587037272966,1
12340,stained,0.00038629587037272966,2
12341,beable,0.00038629587037272966,1
12342,ti,0.00038629587037272966,1
12343,pink,0.00038629587037272966,1
12344,blue,-0.0002523467002356483,2
12345,regulate,0.00038629587037272966,1
12346,nurses,-0.00029556932947040574,1
12347,rudely.,-0.00029556932947040574,1
12348,blockades,-0.00029556932947040574,1
12349,reasons.,-0.00029556932947040574,1
12350,hey!,-0.0009235025167845379,1
12351,"ago,",-0.0005838695569036646,2
12352,benefiting,-0.0009235025167845379,1
12353,valuable,-0.0009235025167845379,1
12354,tool,-0.0009235025167845379,1
12355,"education,",-0.0009235025167845379,1
12356,nastiness.,-0.00155031052034019,1
12357,spectrum,-0.00155031052034019,1
12358,eye-to-eye,-0.00155031052034019,1
12359,compromise,-0.00155031052034019,1
12360,succeed.,-0.00155031052034019,1
12361,investigation!,0.0010013786834099391,1
12362,wander,0.0010013786834099391,1
12363,"pets,",0.0010013786834099391,1
12364,action?,-0.0002658028735051706,1
12365,sickening.,-0.0002658028735051706,1
12366,assimilate,-0.000455244616416716,2
12367,"""normal",-0.0002658028735051706,1
12368,"culture"".",-0.0002658028735051706,1
12369,lives?,-0.0002658028735051706,1
12370,"""wrong""",-0.0002658028735051706,1
12371,"mentality,",-0.0002658028735051706,1
12372,"""new""",-0.0002658028735051706,1
12373,different?,-0.0002658028735051706,1
12374,kisii,-8.417164282036538e-05,1
12375,developer,-8.417164282036538e-05,1
12376,responsible.,-8.417164282036538e-05,1
12377,kenyans,-8.417164282036538e-05,1
12378,nca,-8.417164282036538e-05,1
12379,institutions,-0.0007547630741926999,2
12380,"fired,",-0.0008856931839469932,1
12381,unethical.,-0.0008856931839469932,1
12382,scam,-0.0008856931839469932,1
12383,"saddened,",-0.0008856931839469932,1
12384,highlighted,-5.437407867323903e-05,1
12385,spotlight,-0.0012487615442432797,1
12386,privatize,-0.0005293125958723976,1
12387,"""modernize""",-0.0005293125958723976,1
12388,urban,-0.0005293125958723976,1
12389,woefully,-0.0005293125958723976,1
12390,lacking.,-0.0005293125958723976,1
12391,rainfall,-0.0005293125958723976,1
12392,catchment,-0.0005293125958723976,1
12393,community's,-0.0005293125958723976,1
12394,participated,0.0006990599079995263,1
12395,billy,0.00018093044223860488,1
12396,angelia,0.00018093044223860488,1
12397,jolie.,0.00018093044223860488,1
12398,empathic,0.00018093044223860488,1
12399,relatable.,0.00018093044223860488,1
12400,wore,0.00018093044223860488,1
12401,vials,0.00018093044223860488,1
12402,necks,0.00018093044223860488,1
12403,gross.,0.00018093044223860488,1
12404,grandmas,0.00018093044223860488,1
12405,junior.,0.00018093044223860488,1
12406,briefly,0.00018093044223860488,1
12407,brad.,0.00018093044223860488,1
12408,obesity,-0.000250105246414023,4
12409,silent,-0.000250105246414023,1
12410,killer.,-0.0003133463868554524,2
12411,"cases,",-0.0003133463868554524,2
12412,clutch,-0.000250105246414023,1
12413,are-,-0.000250105246414023,1
12414,flexibility,-0.000250105246414023,1
12415,"body,",-0.000250105246414023,1
12416,"pressure,",-0.000250105246414023,1
12417,cardiac,-0.000250105246414023,1
12418,transpired.,-0.00021932467451658036,1
12419,lovers,-0.00021932467451658036,1
12420,insight.,-0.00021932467451658036,1
12421,stroller,0.0002538653970979491,1
12422,violations,0.0002538653970979491,1
12423,properly.,0.0002538653970979491,1
12424,neglience,0.0002538653970979491,1
12425,infants,0.0002538653970979491,1
12426,abuser,0.00034295338082301896,1
12427,girl's,0.00034295338082301896,2
12428,murder-suicide,-0.00016399129655837895,1
12429,dire,0.0011582660609777424,1
12430,"raided,",0.0011582660609777424,1
12431,"freedom,",0.0012087540066891556,3
12432,peril,0.0011582660609777424,1
12433,"unknown,",0.0011582660609777424,1
12434,crossfire.,0.0006539715474323297,1
12435,resolution.,0.0006539715474323297,1
12436,ceasefire,0.0006539715474323297,1
12437,middle.,0.0006539715474323297,1
12438,quarters,0.0013048190678455285,1
12439,"emergency,",0.0013048190678455285,1
12440,estimate,0.0013048190678455285,1
12441,mothers.,0.0013048190678455285,1
12442,fetal,0.0013048190678455285,1
12443,deformities.,0.0013048190678455285,1
12444,zambia,0.00034794705078941963,1
12445,massie,0.00034794705078941963,1
12446,area!,0.00034794705078941963,1
12447,great!,0.00034794705078941963,1
12448,the.,0.00034794705078941963,1
12449,food!,0.00034794705078941963,1
12450,fencing.,0.00034794705078941963,1
12451,elephants.,0.0006245027336519291,3
12452,nicholas,0.002092476829095631,2
12453,treatments,0.002092476829095631,2
12454,speeding,0.001719644328574456,1
12455,"speeding,",0.001719644328574456,1
12456,mistakes.,0.001719644328574456,1
12457,mouthed,-0.0012275880204621595,1
12458,progressing,-0.0008909892708440263,1
